created_at,product_code,customer_code,status,tipo
"2023-05-11 13:02:53",135030862,58245241,NORMAL,2
"2023-05-11 13:01:48",89458309,2053065,CRITICO,5
"2023-05-11 13:01:47",135566633,26406653,NORMAL,4
"2023-05-11 13:01:47",135341765,27194834,NORMAL,1
"2023-05-11 13:02:53",135030927,40766316,NORMAL,7
"2023-05-11 13:01:46",99097654,44674877,NORMAL,6
"2023-05-11 13:01:47",85454456,585698,CRITICO,5
"2023-05-11 13:01:47",82168345,2809307,NORMAL,0
"2023-05-11 13:01:33",123861741,47475401,NORMAL,4
"2023-05-11 13:02:53",135031705,45067951,NORMAL,0
"2023-05-11 13:02:53",135030714,10190747,NORMAL,1
"2023-05-11 13:01:48",103871035,46876657,NORMAL,8
"2023-05-11 13:01:32",108627312,47616265,NORMAL,6
"2023-05-11 13:01:48",62642559,3354989,CRITICO,5
"2023-05-11 13:01:47",103753881,46725231,NORMAL,7
"2023-05-11 13:02:53",135030630,16550675,NORMAL,5
"2023-05-11 13:01:47",103832025,46817354,NORMAL,8
"2023-05-11 13:01:47",103918670,10941445,NORMAL,9
"2023-05-11 13:02:50",81373942,27616076,NORMAL,6
"2023-05-11 13:01:47",75779214,1559368,NORMAL,5
"2023-05-11 13:01:47",75982415,1428525,NORMAL,2
"2023-05-11 13:01:47",129960245,17958414,NORMAL,9
"2023-05-11 13:01:47",86051436,2632182,NORMAL,3
"2023-05-11 13:01:47",62032984,2686578,NORMAL,8
"2023-05-11 13:02:53",81385510,41299357,NORMAL,2
"2023-05-11 13:01:47",135566658,14032137,NORMAL,0
"2023-05-11 13:01:46",86055694,1879004,NORMAL,7
"2023-05-11 13:01:35",123864413,56613664,NORMAL,6
"2023-05-11 13:01:46",103207014,916894,NORMAL,6
"2023-05-11 13:01:47",135341165,44663567,NORMAL,6
"2023-05-11 13:01:35",124451711,56698243,CRITICO,6
"2023-05-11 13:01:47",84692540,2403188,CRITICO,0
"2023-05-11 13:02:29",80745448,40946961,NORMAL,9
"2023-05-11 13:01:47",134804377,2319163,CRITICO,1
"2023-05-11 13:01:47",85575153,1917396,NORMAL,1
"2023-05-11 13:01:47",103805721,46785142,NORMAL,7
"2023-05-11 13:02:53",135030582,52340972,NORMAL,3
"2023-05-11 16:14:51",135498060,55374073,NORMAL,3
"2023-05-11 13:02:53",135031609,58245656,NORMAL,2
"2023-05-11 13:01:45",135505692,58348768,NORMAL,3
"2023-05-11 13:01:47",103789466,46764338,NORMAL,7
"2023-05-11 13:01:46",96036911,20923271,NORMAL,9
"2023-05-11 13:01:47",85414720,1455319,CRITICO,5
"2023-05-11 13:02:53",135031056,11457416,NORMAL,4
"2023-05-11 13:01:47",103803911,46783015,NORMAL,7
"2023-05-11 13:01:36",128181738,7372752,NORMAL,7
"2023-05-11 16:14:51",134946528,55782379,CRITICO,7
"2023-05-11 13:01:34",105099473,47302958,NORMAL,3
"2023-05-11 13:02:53",135031271,47172253,NORMAL,1
"2023-05-11 13:01:47",89237728,1854564,CRITICO,5
"2023-05-11 13:01:46",73966706,1130644,NORMAL,3
"2023-05-11 13:01:45",86022743,39735449,NORMAL,7
"2023-05-11 13:02:53",135030565,15266659,NORMAL,2
"2023-05-11 13:01:47",135246900,41430889,NORMAL,4
"2023-05-11 13:01:31",122556155,40572441,CRITICO,5
"2023-05-11 13:01:34",123862435,47826730,NORMAL,8
"2023-05-11 13:02:53",135031080,8999069,NORMAL,9
"2023-05-11 13:02:53",81383287,41298207,NORMAL,2
"2023-05-11 13:01:46",53216315,19956087,CRITICO,9
"2023-05-11 13:02:53",81398141,31828699,NORMAL,8
"2023-05-11 13:01:47",135341163,27221669,NORMAL,2
"2023-05-11 13:01:33",108025150,45691898,NORMAL,6
"2023-05-11 13:01:32",121584572,55849463,NORMAL,8
"2023-05-11 13:01:47",135340785,23934671,NORMAL,9
"2023-05-11 13:01:35",123867344,56614834,NORMAL,6
"2023-05-11 13:02:53",135030896,33939304,NORMAL,9
"2023-05-11 16:14:50",128221776,55789871,NORMAL,7
"2023-05-11 13:02:53",135029927,23536917,NORMAL,5
"2023-05-11 13:01:47",73546116,2472308,NORMAL,7
"2023-05-11 13:01:35",125863681,56761595,NORMAL,7
"2023-05-11 13:01:47",85328088,3274258,NORMAL,7
"2023-05-11 13:02:53",135030037,58244803,NORMAL,2
"2023-05-11 13:02:53",135030725,58245154,NORMAL,2
"2023-05-11 13:02:53",81397753,13295585,NORMAL,2
"2023-05-11 13:01:46",61473519,1258935,CRITICO,5
"2023-05-11 13:01:47",135341495,23185546,NORMAL,1
"2023-05-11 13:02:53",135030032,57563243,NORMAL,5
"2023-05-11 13:01:33",123859549,56612108,NORMAL,6
"2023-05-11 13:01:31",109932422,48299140,NORMAL,2
"2023-05-11 13:01:47",103894647,19639235,NORMAL,6
"2023-05-11 13:01:47",103765327,46739018,NORMAL,7
"2023-05-11 13:01:46",67168983,4469,NORMAL,6
"2023-05-11 13:01:47",94488035,1858049,CRITICO,5
"2023-05-11 13:02:53",135029557,58244564,NORMAL,2
"2023-05-11 13:02:53",135030777,13940387,NORMAL,9
"2023-05-11 16:14:49",135480273,55893897,NORMAL,8
"2023-05-11 13:02:53",135030693,58245145,NORMAL,2
"2023-05-11 13:01:47",103855574,18152747,NORMAL,1
"2023-05-11 13:02:53",135030564,24484860,NORMAL,4
"2023-05-11 13:01:47",96398925,1422270,NORMAL,2
"2023-05-11 13:02:52",135029745,58244669,NORMAL,2
"2023-05-11 13:01:47",103209430,1200875,NORMAL,0
"2023-05-11 13:01:33",121584467,55849415,NORMAL,8
"2023-05-11 13:02:53",135030278,571338,NORMAL,1
"2023-05-11 13:01:47",85452230,2077626,CRITICO,7
"2023-05-11 13:02:53",135030036,44937862,NORMAL,9
"2023-05-11 13:01:47",85551924,2738359,NORMAL,3
"2023-05-11 13:01:47",78779396,912379,NORMAL,2
"2023-05-11 13:01:31",109936049,48301345,NORMAL,3
"2023-05-11 13:01:47",86032784,3317916,NORMAL,1
"2023-05-11 13:02:53",135029869,58244730,NORMAL,2
"2023-05-11 13:01:47",78806950,3074321,NORMAL,7
"2023-05-11 13:01:47",96396514,2890556,NORMAL,9
"2023-05-11 13:02:52",135029664,10223232,NORMAL,2
"2023-05-11 13:02:52",81385080,31515779,NORMAL,5
"2023-05-11 13:01:47",78077605,1638547,NORMAL,3
"2023-05-11 13:01:47",135126572,45580032,NORMAL,5
"2023-05-11 13:01:47",91154021,2081625,NORMAL,8
"2023-05-11 13:01:35",122285502,56112435,CRITICO,1
"2023-05-11 13:01:47",85841577,3043625,NORMAL,4
"2023-05-11 13:01:47",135566686,39050801,NORMAL,0
"2023-05-11 13:02:52",135029643,47009369,NORMAL,0
"2023-05-11 13:02:52",135029549,58244568,NORMAL,2
"2023-05-11 13:02:52",135028268,58117402,NORMAL,1
"2023-05-11 13:01:31",109943577,48306042,NORMAL,3
"2023-05-11 13:01:47",84702695,3059528,NORMAL,5
"2023-05-11 13:01:47",135566692,4909021,NORMAL,0
"2023-05-11 13:01:33",108019062,38861591,NORMAL,8
"2023-05-11 13:01:46",87357265,1238533,NORMAL,3
"2023-05-11 13:02:52",81384130,38686906,NORMAL,6
"2023-05-11 13:02:52",135029561,58244572,NORMAL,2
"2023-05-11 13:01:47",103830652,38747535,NORMAL,7
"2023-05-11 13:02:52",81383610,41298375,NORMAL,2
"2023-05-11 13:01:47",81404361,1518152,CRITICO,1
"2023-05-11 13:01:45",135504051,58347993,NORMAL,3
"2023-05-11 13:01:32",108621248,47615586,NORMAL,6
"2023-05-11 13:01:47",135341288,57833,NORMAL,8
"2023-05-11 13:01:47",78771113,1846134,NORMAL,4
"2023-05-11 13:01:47",85469868,1762701,CRITICO,6
"2023-05-11 13:01:47",62888733,1756168,NORMAL,5
"2023-05-11 13:02:52",81398079,31191331,NORMAL,1
"2023-05-11 13:01:47",87809894,2359181,NORMAL,5
"2023-05-11 13:02:52",81398234,32665445,NORMAL,6
"2023-05-11 13:01:45",53494300,20425496,CRITICO,4
"2023-05-11 13:02:52",135029030,58244286,NORMAL,2
"2023-05-11 13:01:45",53172022,14305980,NORMAL,3
"2023-05-11 13:02:52",135029404,14260736,NORMAL,2
"2023-05-11 13:01:36",134499421,9569090,CRITICO,6
"2023-05-11 13:01:47",85648394,2362795,CRITICO,6
"2023-05-11 13:01:47",97768841,1217866,NORMAL,1
"2023-05-11 13:01:31",108626673,47616061,NORMAL,6
"2023-05-11 13:02:52",135028865,58244192,NORMAL,2
"2023-05-11 13:01:46",122265564,1054355,CRITICO,5
"2023-05-11 13:01:47",103910422,43110030,NORMAL,1
"2023-05-11 13:01:47",95903950,2194689,NORMAL,9
"2023-05-11 13:01:46",58845195,1030511,NORMAL,3
"2023-05-11 13:01:33",124448530,56697826,CRITICO,6
"2023-05-11 13:01:35",135375165,8061458,NORMAL,6
"2023-05-11 13:01:47",135457979,45215975,NORMAL,2
"2023-05-11 13:01:47",66993957,1664416,NORMAL,6
"2023-05-11 13:01:47",85540601,813911,NORMAL,3
"2023-05-11 13:02:52",135029400,43709199,NORMAL,7
"2023-05-11 13:01:47",70497897,2478797,CRITICO,7
"2023-05-11 13:01:46",76802162,1548438,NORMAL,4
"2023-05-11 13:01:32",109934112,48300146,NORMAL,3
"2023-05-11 13:01:34",122285873,56112563,CRITICO,1
"2023-05-11 13:02:52",135029080,58244293,NORMAL,2
"2023-05-11 13:01:33",109941077,48304435,NORMAL,3
"2023-05-11 13:01:31",122284124,42844514,CRITICO,8
"2023-05-11 13:01:46",135475409,25077957,NORMAL,0
"2023-05-11 13:02:52",135028693,16114778,NORMAL,1
"2023-05-11 13:01:46",87355467,987279,NORMAL,7
"2023-05-11 13:01:47",67811979,1884385,NORMAL,8
"2023-05-11 13:01:35",123859721,56612175,NORMAL,6
"2023-05-11 13:02:50",81381237,41297173,NORMAL,2
"2023-05-11 13:02:52",135029252,31284117,NORMAL,2
"2023-05-11 13:01:35",134502094,6527936,CRITICO,2
"2023-05-11 13:01:47",78813298,919818,NORMAL,9
"2023-05-11 13:01:33",103330895,44447321,NORMAL,4
"2023-05-11 13:01:47",135566589,44985130,NORMAL,9
"2023-05-11 13:01:32",122555508,48156153,CRITICO,1
"2023-05-11 13:01:46",67363858,27705215,NORMAL,7
"2023-05-11 13:01:47",78772577,894523,NORMAL,4
"2023-05-11 13:02:52",135028703,48472289,NORMAL,4
"2023-05-11 13:01:47",85500719,1784885,NORMAL,8
"2023-05-11 13:01:47",53664479,2949741,CRITICO,4
"2023-05-11 13:01:46",96393948,740252,NORMAL,0
"2023-05-11 13:01:35",134502026,6650947,CRITICO,5
"2023-05-11 13:01:47",103901760,37628038,NORMAL,6
"2023-05-11 13:01:46",135506248,58349021,NORMAL,3
"2023-05-11 13:01:33",122557278,56178286,CRITICO,1
"2023-05-11 13:02:52",135028268,58117402,NORMAL,1
"2023-05-11 13:01:47",62118367,2092193,NORMAL,9
"2023-05-11 13:01:47",61512677,1707926,NORMAL,0
"2023-05-11 13:02:52",135028766,22563721,NORMAL,5
"2023-05-11 13:01:46",76100350,1755095,NORMAL,5
"2023-05-11 13:01:36",130387749,12143089,NORMAL,1
"2023-05-11 13:01:31",109930334,48297907,NORMAL,2
"2023-05-11 13:01:34",122553034,56177418,CRITICO,1
"2023-05-11 13:02:52",135028543,44819664,NORMAL,8
"2023-05-11 13:01:47",85466062,1640234,CRITICO,4
"2023-05-11 13:01:46",86050079,175951,NORMAL,5
"2023-05-11 13:02:52",135028714,58244129,NORMAL,2
"2023-05-11 13:01:47",135566698,43841195,NORMAL,8
"2023-05-11 13:01:35",135073769,2761613,NORMAL,6
"2023-05-11 13:01:44",135499289,58345719,NORMAL,3
"2023-05-11 13:01:47",85899847,2226507,NORMAL,2
"2023-05-11 13:01:32",108626192,47615960,NORMAL,6
"2023-05-11 13:01:47",61645915,1140867,CRITICO,4
"2023-05-11 13:01:33",108610253,47614833,NORMAL,6
"2023-05-11 13:02:52",81384642,222556,NORMAL,2
"2023-05-11 13:01:31",125862749,39840669,NORMAL,8
"2023-05-11 13:01:46",75975642,2042753,NORMAL,4
"2023-05-11 13:02:52",81385060,41299132,NORMAL,2
"2023-05-11 13:01:47",135566662,36053494,NORMAL,0
"2023-05-11 13:01:47",103894814,30140344,NORMAL,1
"2023-05-11 13:01:47",88795654,2586388,NORMAL,8
"2023-05-11 16:14:46",124209063,55311451,CRITICO,3
"2023-05-11 13:01:47",135341246,28716142,NORMAL,7
"2023-05-11 13:01:31",125863895,41717507,NORMAL,7
"2023-05-11 13:01:34",125867411,56762358,NORMAL,7
"2023-05-11 13:01:46",88925053,929305,NORMAL,9
"2023-05-11 13:01:47",135566612,8795736,NORMAL,9
"2023-05-11 13:02:52",135028475,58244001,NORMAL,2
"2023-05-11 13:02:50",81383530,41298328,NORMAL,2
"2023-05-11 13:01:35",122558870,56178820,CRITICO,1
"2023-05-11 13:02:29",80751385,40950318,NORMAL,9
"2023-05-11 13:01:33",135360041,45770564,NORMAL,7
"2023-05-11 13:01:33",123834232,39837663,NORMAL,8
"2023-05-11 13:02:52",135028080,58243821,NORMAL,2
"2023-05-11 13:01:46",86662593,728094,CRITICO,8
"2023-05-11 13:02:52",135027832,44303457,NORMAL,3
"2023-05-11 13:01:47",67076924,2343614,NORMAL,4
"2023-05-11 13:01:32",121569338,47155248,NORMAL,1
"2023-05-11 13:01:47",90815099,551510,NORMAL,1
"2023-05-11 13:02:52",135028096,58243832,NORMAL,2
"2023-05-11 13:01:45",85327811,1549178,NORMAL,4
"2023-05-11 13:01:34",125867570,56762418,NORMAL,7
"2023-05-11 13:02:52",135027580,58243568,NORMAL,2
"2023-05-11 13:02:52",135024291,58241871,NORMAL,2
"2023-05-11 13:01:47",87678867,1233163,CRITICO,3
"2023-05-11 13:02:52",135028027,22999395,NORMAL,9
"2023-05-11 13:01:34",125864273,56761675,NORMAL,7
"2023-05-11 13:02:52",81380340,28155892,NORMAL,1
"2023-05-11 13:02:52",135027741,33911588,NORMAL,9
"2023-05-11 13:01:46",85925509,509361,NORMAL,9
"2023-05-11 13:01:46",60840738,1069842,NORMAL,6
"2023-05-11 13:02:52",135027455,43324270,NORMAL,3
"2023-05-11 13:01:32",125863181,45104838,NORMAL,1
"2023-05-11 16:14:45",126380674,55279567,CRITICO,2
"2023-05-11 13:02:52",61051627,33715166,NORMAL,7
"2023-05-11 13:01:46",86263846,1505906,CRITICO,0
"2023-05-11 13:01:47",86023590,1182429,NORMAL,8
"2023-05-11 13:01:33",122557509,56178348,CRITICO,1
"2023-05-11 13:01:32",135360054,28104243,NORMAL,1
"2023-05-11 13:01:35",123867792,56615086,NORMAL,6
"2023-05-11 13:01:46",67222591,1040445,CRITICO,4
"2023-05-11 13:01:47",135341515,24522439,NORMAL,5
"2023-05-11 13:01:47",75779741,1754025,NORMAL,5
"2023-05-11 13:01:31",108626689,47616069,NORMAL,6
"2023-05-11 13:02:52",135026701,17960904,NORMAL,9
"2023-05-11 13:01:46",85494656,1351608,CRITICO,5
"2023-05-11 13:01:47",134992686,28403814,CRITICO,4
"2023-05-11 13:01:31",109928822,48296991,NORMAL,2
"2023-05-11 13:01:46",135506946,58349335,NORMAL,3
"2023-05-11 13:01:46",62658172,1041368,CRITICO,4
"2023-05-11 13:02:52",135024771,58242100,NORMAL,2
"2023-05-11 13:01:31",108027889,47389834,NORMAL,3
"2023-05-11 13:02:52",81382811,41297949,NORMAL,2
"2023-05-11 13:01:33",108024373,47388558,NORMAL,3
"2023-05-11 13:01:47",134991484,23647214,CRITICO,6
"2023-05-11 13:02:52",81379155,40892201,NORMAL,8
"2023-05-11 13:02:52",81377139,41295131,NORMAL,2
"2023-05-11 16:14:45",135496922,55724444,NORMAL,7
"2023-05-11 13:02:52",135026521,58242999,NORMAL,2
"2023-05-11 13:01:34",121584026,48127404,NORMAL,1
"2023-05-11 13:01:47",135200633,37765363,NORMAL,7
"2023-05-11 13:01:46",83007503,214505,NORMAL,4
"2023-05-11 13:01:46",135480461,6231979,NORMAL,3
"2023-05-11 13:02:49",81383792,35353679,NORMAL,3
"2023-05-11 13:02:52",135026398,58242952,NORMAL,2
"2023-05-11 13:02:52",135027217,31385609,NORMAL,3
"2023-05-11 13:01:46",85457574,1132995,CRITICO,3
"2023-05-11 13:01:47",135341475,28462002,NORMAL,4
"2023-05-11 13:01:47",135458006,22501662,NORMAL,5
"2023-05-11 13:02:52",135026241,16219125,NORMAL,2
"2023-05-11 13:01:31",109929683,48297491,NORMAL,2
"2023-05-11 13:02:52",81380893,41297018,NORMAL,2
"2023-05-11 13:01:31",122559189,44346256,CRITICO,3
"2023-05-11 13:01:32",108626846,47616106,NORMAL,6
"2023-05-11 13:01:35",123859602,56612135,NORMAL,6
"2023-05-11 13:01:33",135359998,40909365,NORMAL,9
"2023-05-11 13:01:31",122285101,41776887,CRITICO,7
"2023-05-11 16:14:44",121347149,55783811,NORMAL,7
"2023-05-11 13:01:46",60486231,1270689,CRITICO,7
"2023-05-11 13:01:47",135566573,27652764,NORMAL,6
"2023-05-11 13:01:34",126410688,6033410,CRITICO,3
"2023-05-11 13:02:52",135025496,48150138,NORMAL,1
"2023-05-11 13:02:52",135025981,58242714,NORMAL,2
"2023-05-11 13:02:52",135026061,58242778,NORMAL,2
"2023-05-11 13:01:46",87348092,1896073,NORMAL,9
"2023-05-11 13:01:47",80400773,1182076,CRITICO,8
"2023-05-11 13:01:32",109943171,48305745,NORMAL,3
"2023-05-11 13:02:52",135025557,41875823,NORMAL,8
"2023-05-11 13:01:33",111199546,44629359,NORMAL,6
"2023-05-11 13:01:31",109927468,48296351,NORMAL,2
"2023-05-11 13:01:47",87808260,1675763,NORMAL,7
"2023-05-11 16:14:44",135573804,57795941,NORMAL,7
"2023-05-11 13:01:46",53442449,518452,CRITICO,8
"2023-05-11 13:01:34",108626827,47616101,NORMAL,6
"2023-05-11 13:01:46",97555625,227317,NORMAL,7
"2023-05-11 13:01:46",93657142,86124,CRITICO,1
"2023-05-11 13:01:31",108627024,47616154,NORMAL,6
"2023-05-11 13:01:46",86169950,314763,NORMAL,4
"2023-05-11 13:01:46",62664899,452829,CRITICO,2
"2023-05-11 13:01:35",135379808,905471,NORMAL,5
"2023-05-11 13:01:33",123859726,56612176,NORMAL,6
"2023-05-11 13:02:51",135025791,43064740,NORMAL,0
"2023-05-11 13:02:51",99435661,28675493,CRITICO,6
"2023-05-11 13:02:51",99435661,28675493,CRITICO,6
"2023-05-11 13:01:47",103800830,30193688,NORMAL,1
"2023-05-11 13:02:51",99435661,28675493,CRITICO,6
"2023-05-11 13:02:51",99435661,28675493,CRITICO,6
"2023-05-11 13:01:47",135458044,28203844,NORMAL,2
"2023-05-11 13:02:51",81380468,41296785,NORMAL,2
"2023-05-11 13:02:51",135025334,58242377,NORMAL,2
"2023-05-11 13:01:47",78248110,2939291,CRITICO,3
"2023-05-11 13:01:47",93645102,1037013,CRITICO,3
"2023-05-11 13:02:51",135024661,58242039,NORMAL,2
"2023-05-11 13:01:32",108028154,47390031,NORMAL,3
"2023-05-11 13:01:47",85437207,1762475,CRITICO,6
"2023-05-11 13:01:46",97766212,1759917,NORMAL,5
"2023-05-11 13:01:47",135566591,14776440,NORMAL,7
"2023-05-11 13:01:46",85922116,1285927,NORMAL,8
"2023-05-11 13:02:51",135025112,10786882,NORMAL,7
"2023-05-11 13:01:32",108025814,47388837,NORMAL,3
"2023-05-11 13:01:31",109930173,48297799,NORMAL,2
"2023-05-11 13:01:47",91204692,1811698,CRITICO,1
"2023-05-11 13:01:34",123861034,56612617,NORMAL,6
"2023-05-11 13:02:51",81381773,33417333,NORMAL,4
"2023-05-11 13:01:46",85214100,940077,CRITICO,0
"2023-05-11 13:02:51",135024991,51083840,NORMAL,0
"2023-05-11 13:01:33",122551721,56177069,CRITICO,1
"2023-05-11 13:02:37",81302168,36623093,NORMAL,6
"2023-05-11 13:01:47",103846662,28519023,NORMAL,5
"2023-05-11 13:01:31",108019211,47386429,NORMAL,3
"2023-05-11 13:01:33",109935687,45733671,NORMAL,7
"2023-05-11 13:01:46",135504663,56462295,NORMAL,4
"2023-05-11 13:02:51",135024545,58241981,NORMAL,2
"2023-05-11 13:01:46",61810138,479402,NORMAL,9
"2023-05-11 13:01:46",85446988,2110719,CRITICO,1
"2023-05-11 13:01:47",88906562,1174316,NORMAL,7
"2023-05-11 13:01:47",66995440,2543880,NORMAL,4
"2023-05-11 13:01:31",108019661,47386701,NORMAL,3
"2023-05-11 13:02:51",135025540,58242498,NORMAL,2
"2023-05-11 13:01:47",135566629,11080627,NORMAL,0
"2023-05-11 13:01:47",76036659,1788027,NORMAL,8
"2023-05-11 13:01:46",77985543,251380,NORMAL,1
"2023-05-11 13:01:35",124359234,56680972,CRITICO,6
"2023-05-11 13:01:47",96394697,1618052,NORMAL,1
"2023-05-11 13:01:46",109523704,1137653,NORMAL,3
"2023-05-11 13:02:11",78372742,37632623,NORMAL,6
"2023-05-11 13:02:51",135025383,58242427,NORMAL,2
"2023-05-11 13:01:47",93574341,1508508,NORMAL,0
"2023-05-11 13:02:51",135025439,13230298,NORMAL,2
"2023-05-11 13:02:51",135025031,8452274,NORMAL,5
"2023-05-11 13:01:34",121585223,47355585,NORMAL,3
"2023-05-11 13:02:49",81377494,41295303,NORMAL,2
"2023-05-11 13:01:45",135504114,58348028,NORMAL,3
"2023-05-11 13:01:47",135341636,1493978,NORMAL,9
"2023-05-11 13:01:46",96378820,601834,NORMAL,1
"2023-05-11 13:01:47",85496889,2208905,CRITICO,0
"2023-05-11 13:02:51",67284280,36702646,CRITICO,7
"2023-05-11 13:01:47",96397373,1700387,NORMAL,0
"2023-05-11 13:01:47",85467789,1624576,CRITICO,2
"2023-05-11 13:01:47",82167860,957406,NORMAL,7
"2023-05-11 13:01:31",123865446,40880365,NORMAL,8
"2023-05-11 13:01:47",103920503,22541199,NORMAL,5
"2023-05-11 13:01:33",108621261,40481488,NORMAL,4
"2023-05-11 13:01:46",135487101,46531039,NORMAL,5
"2023-05-11 13:01:46",84680797,1655692,CRITICO,5
"2023-05-11 13:01:45",61473565,13004652,CRITICO,0
"2023-05-11 13:01:47",135340924,21254624,NORMAL,2
"2023-05-11 13:01:46",60975256,1805400,NORMAL,0
"2023-05-11 13:01:47",103817772,10966827,NORMAL,9
"2023-05-11 13:01:45",67092275,14864855,NORMAL,8
"2023-05-11 13:01:47",103839539,17000835,NORMAL,0
"2023-05-11 13:01:47",103916193,8495229,NORMAL,9
"2023-05-11 13:01:47",134991438,4021808,CRITICO,2
"2023-05-11 13:01:38",133969132,20311119,NORMAL,3
"2023-05-11 13:01:34",122557408,56178325,CRITICO,1
"2023-05-11 13:01:46",127775950,1113479,NORMAL,1
"2023-05-11 16:14:42",135491783,55681810,NORMAL,6
"2023-05-11 13:02:51",135016586,22545447,NORMAL,5
"2023-05-11 13:02:51",135024489,58241957,NORMAL,2
"2023-05-11 13:01:32",128165886,48304769,NORMAL,3
"2023-05-11 13:02:51",135024492,41676650,NORMAL,6
"2023-05-11 13:01:45",135502637,58347356,NORMAL,3
"2023-05-11 13:01:45",135501623,58346848,NORMAL,3
"2023-05-11 13:01:32",121567974,47473812,NORMAL,4
"2023-05-11 13:01:33",121585152,47559343,NORMAL,5
"2023-05-11 13:01:46",135486598,8221098,NORMAL,2
"2023-05-11 13:01:45",128234423,13144834,NORMAL,1
"2023-05-11 13:01:47",135566608,19260238,NORMAL,2
"2023-05-11 13:01:35",135066490,8844517,NORMAL,4
"2023-05-11 13:02:51",135024619,8885983,NORMAL,8
"2023-05-11 13:02:51",135024291,58241871,NORMAL,2
"2023-05-11 13:01:31",109931524,48298625,NORMAL,2
"2023-05-11 13:02:51",135024334,58241894,NORMAL,2
"2023-05-11 13:02:51",135024659,31400488,NORMAL,4
"2023-05-11 13:01:31",125866390,45589285,NORMAL,5
"2023-05-11 13:01:46",60603001,1282439,CRITICO,8
"2023-05-11 13:02:51",135386422,7205259,NORMAL,0
"2023-05-11 13:01:34",122556360,1127469,CRITICO,2
"2023-05-11 13:02:51",121572231,27558441,NORMAL,5
"2023-05-11 13:02:51",81383556,41298330,NORMAL,2
"2023-05-11 13:01:46",78831248,650002,NORMAL,0
"2023-05-11 13:02:45",82161869,9390231,NORMAL,9
"2023-05-11 13:01:46",86464511,1140241,CRITICO,4
"2023-05-11 13:02:51",135022515,58240925,NORMAL,2
"2023-05-11 13:01:33",121570542,55846120,NORMAL,8
"2023-05-11 13:01:44",135498469,58345355,NORMAL,3
"2023-05-11 13:01:46",135207712,6299608,NORMAL,9
"2023-05-11 13:02:51",81384038,41298602,NORMAL,2
"2023-05-11 13:01:31",104464260,40718019,CRITICO,7
"2023-05-11 13:01:31",121573583,48128392,NORMAL,1
"2023-05-11 13:02:51",135024364,14128676,NORMAL,1
"2023-05-11 13:01:33",121568070,45759553,NORMAL,7
"2023-05-11 13:01:47",97533699,2323062,NORMAL,2
"2023-05-11 13:02:51",135022829,48124971,NORMAL,1
"2023-05-11 13:02:51",135024528,44997787,NORMAL,9
"2023-05-11 13:01:38",133969296,12433098,NORMAL,4
"2023-05-11 13:01:46",78786913,2200078,NORMAL,0
"2023-05-11 13:01:34",125867123,56762267,NORMAL,7
"2023-05-11 13:02:51",135022889,58241140,NORMAL,2
"2023-05-11 13:01:46",85602548,1288919,CRITICO,8
"2023-05-11 13:02:51",135024435,7467535,NORMAL,6
"2023-05-11 13:01:45",89255111,40208080,CRITICO,2
"2023-05-11 13:01:32",108610717,47615083,NORMAL,6
"2023-05-11 13:01:35",134499202,3032708,CRITICO,3
"2023-05-11 13:01:44",135457964,27805298,NORMAL,8
"2023-05-11 13:01:32",135359854,8898016,NORMAL,9
"2023-05-11 13:01:31",105116171,40666484,NORMAL,6
"2023-05-11 13:02:51",135024256,40448965,NORMAL,4
"2023-05-11 13:01:46",81586878,1142294,NORMAL,4
"2023-05-11 13:01:47",67004348,1625339,NORMAL,2
"2023-05-11 13:01:46",84698032,841671,CRITICO,1
"2023-05-11 13:01:31",123868100,41769833,NORMAL,7
"2023-05-11 13:01:32",108610476,47614939,NORMAL,6
"2023-05-11 13:01:34",122285971,56112600,CRITICO,1
"2023-05-11 13:01:44",135496411,58344376,NORMAL,3
"2023-05-11 13:01:46",89135590,810172,NORMAL,0
"2023-05-11 13:01:38",135377195,56109888,NORMAL,1
"2023-05-11 13:01:31",108021719,47387664,NORMAL,3
"2023-05-11 13:01:34",122284176,56111761,CRITICO,1
"2023-05-11 13:01:46",74796101,711214,NORMAL,1
"2023-05-11 13:02:51",81381103,41297114,NORMAL,2
"2023-05-11 13:02:51",135023194,57247219,NORMAL,2
"2023-05-11 13:01:46",89247430,703576,CRITICO,3
"2023-05-11 13:01:33",108610085,47614751,NORMAL,6
"2023-05-11 13:02:51",135023959,44723195,NORMAL,7
"2023-05-11 13:01:45",135500119,58346126,NORMAL,3
"2023-05-11 13:02:51",135023740,58241585,NORMAL,2
"2023-05-11 16:14:40",123035171,55845385,NORMAL,8
"2023-05-11 13:01:46",85415498,342825,CRITICO,2
"2023-05-11 13:02:51",67283171,36701989,CRITICO,7
"2023-05-11 13:01:47",103806594,93570,NORMAL,5
"2023-05-11 13:01:33",134934549,33468267,CRITICO,4
"2023-05-11 13:02:51",135021425,58240397,NORMAL,2
"2023-05-11 13:01:46",85567164,954495,NORMAL,4
"2023-05-11 13:02:51",135022730,33280500,NORMAL,2
"2023-05-11 13:01:31",108022529,47387898,NORMAL,3
"2023-05-11 13:01:47",82179212,788929,NORMAL,8
"2023-05-11 13:01:31",109931977,48298883,NORMAL,2
"2023-05-11 13:01:46",78376131,656610,NORMAL,6
"2023-05-11 13:01:46",135506306,58349052,NORMAL,3
"2023-05-11 13:01:47",67168132,605022,NORMAL,5
